62,R,M,Rep,1795
52,D,M,Rep,4834
52,R,M,Rep,7287
44,D,F,Rep,3009
66,D,M,Rep,3418
62,D,M,Rep,4955
60,D,F,Rep,640
42,R,M,Rep,1494
62,D,F,Rep,8337
31,R,M,Rep,15441
61,D,M,Rep,5965
66,D,F,Sen,9854
51,R,M,Rep,6919
47,R,M,Sen,23738
48,D,F,Rep,3593
47,R,M,Rep,4495
48,R,M,Rep,4468
36,R,M,Rep,2592
43,R,M,Rep,3958
51,D,M,Rep,521
36,D,F,Rep,1919
52,R,M,Rep,523
32,D,M,Rep,1260
65,D,M,Rep,2127
54,R,M,Rep,1086
52,R,M,Sen,14098
61,D,M,Rep,2764
51,R,M,Rep,5761
51,R,M,Sen,19941
50,R,M,Rep,327
53,R,M,Rep,3258
66,D,F,Rep,4288
53,R,M,Rep,6271
62,D,F,Rep,2467
63,D,M,Rep,4947
56,R,M,Rep,3436
52,D,M,Rep,964
59,R,M,Rep,7047
62,D,M,Sen,20257
64,D,M,Sen,8888
60,D,F,Rep,2482
63,D,M,Rep,2476
54,D,M,Rep,11979
35,R,M,Rep,343
42,D,M,Rep,518
50,D,M,Rep,276
74,D,F,Rep,16922
67,D,M,Rep,1629
73,D,M,Rep,1470
69,R,M,Rep,1787
61,R,M,Sen,5674
74,R,M,Rep,2883
63,D,M,Sen,15364
56,R,M,Rep,7447
65,R,M,Rep,1958
63,R,M,Rep,3903
61,R,M,Rep,5037
57,D,M,Sen,9581
54,R,M,Rep,10510
58,D,M,Sen,38491
63,R,M,Rep,2725
70,D,F,Rep,3978
56,R,M,Rep,4693
50,R,F,Rep,1405
49,R,F,Rep,625
59,R,M,Rep,377
54,R,M,Rep,337
63,R,M,Rep,162
63,D,F,Sen,15942
79,R,M,Rep,5469
65,D,M,Rep,4410
37,R,M,Rep,4419
40,R,M,Rep,4085
57,R,M,Rep,519
