52,R,M,Sen,0.0020
65,D,F,Sen,0.0049
56,R,M,Rep,0.0029
41,D,M,Sen,0.0004
46,D,M,Rep,0.0025
59,D,F,Sen,0.0014
61,D,F,Rep,0.0023
62,R,M,Rep,0.0002
56,R,M,Rep,0.0002
52,R,F,Rep,0.0007
51,R,M,Rep,0.0015
34,R,F,Rep,0.0005
44,R,M,Rep,0.0019
44,R,M,Rep,0.0005
47,R,M,Rep,0.0003
43,R,M,Rep,0.0005
56,R,M,Sen,0.0031
61,D,F,Rep,0.0001
60,D,M,Rep,0.0001
44,R,M,Rep,0.0001
39,D,M,Rep,0.0005
41,R,M,Rep,0.0001
49,D,M,Rep,0.0000
57,D,F,Sen,0.0020
78,R,M,Sen,0.0019
59,R,M,Rep,0.0021
54,D,M,Rep,0.0005
63,D,F,Rep,0.0003
77,D,F,Rep,0.0002
82,R,M,Rep,0.0001
66,D,M,Sen,0.0069
70,R,M,Rep,0.0008
58,D,M,Rep,0.0007
49,R,M,Rep,0.0011
49,R,F,Rep,0.0033
62,R,M,Sen,0.0031
58,R,M,Rep,0.0003
58,R,M,Sen,0.0024
56,R,M,Rep,0.0001
66,D,F,Rep,0.0001
50,D,M,Rep,0.0007
69,R,M,Rep,0.0006
57,R,M,Rep,0.0008
53,R,M,Sen,0.0013
63,R,M,Rep,0.0047
65,R,M,Rep,0.0009
63,D,F,Rep,0.0001
60,D,M,Rep,0.0004
64,R,M,Rep,0.0001
35,R,M,Rep,0.0005
32,D,M,Rep,0.0005
54,D,M,Rep,0.0002
39,D,M,Rep,0.0001
56,D,F,Rep,0.0008
69,I,M,Sen,0.0013
64,R,M,Rep,0.0027
89,D,M,Sen,0.0012
73,D,M,Sen,0.0177
78,D,M,Sen,0.0010
81,D,M,Rep,0.0007
73,D,M,Rep,0.0021
65,D,F,Rep,0.0001
75,D,F,Rep,0.0002
57,D,F,Sen,0.0016
66,D,F,Rep,0.0002
66,R,M,Rep,0.0004
64,D,M,Rep,0.0016
48,D,M,Rep,0.0058
47,D,M,Rep,0.0003
58,D,M,Rep,0.0003
58,R,M,Rep,0.0002
60,D,M,Rep,0.0002
56,R,M,Rep,0.0010
40,D,M,Rep,0.0026
58,R,F,Rep,0.0122
45,R,M,Rep,0.0031
45,R,M,Rep,0.0018
41,R,M,Sen,0.0088
52,R,M,Rep,0.0000
72,D,M,Rep,0.0000
53,D,F,Rep,0.0003
67,D,F,Rep,0.0002
66,D,M,Rep,0.0021
76,R,M,Sen,0.2744
69,D,F,Rep,0.0002
53,D,M,Rep,0.0011
71,R,M,Sen,0.0032
76,D,M,Rep,0.0010
56,D,M,Rep,0.0003
74,R,M,Rep,0.0003
59,D,M,Sen,0.0028
76,D,F,Sen,0.0030
67,D,M,Rep,0.0002
67,D,M,Rep,0.0010
58,R,M,Sen,0.0034
62,D,F,Sen,0.0018
59,D,M,Rep,0.0003
64,R,M,Rep,0.0001
53,D,M,Rep,0.0023
58,D,F,Rep,0.0005
58,D,M,Rep,0.0046
58,R,F,Rep,0.0007
60,R,M,Rep,0.0003
55,R,F,Sen,0.0218
37,R,M,Rep,0.0011
51,R,M,Rep,0.0002
62,R,M,Rep,0.0003
43,R,F,Rep,0.0021
61,D,F,Rep,0.0014
68,D,F,Rep,0.0001
48,R,M,Rep,0.0009
61,D,M,Rep,0.0000
59,D,F,Sen,0.0007
44,D,M,Rep,0.0000
56,D,M,Sen,0.0047
56,R,M,Rep,0.0002
60,R,M,Rep,0.0003
66,R,M,Rep,0.0018
57,R,M,Rep,0.0003
45,R,M,Rep,0.0010
65,D,M,Sen,0.0059
46,D,M,Rep,0.0000
53,R,M,Rep,0.0001
37,D,F,Rep,0.0001
44,R,M,Rep,0.0001
35,R,M,Rep,0.0003
30,D,M,Rep,0.0000
65,D,M,Rep,0.0002
64,D,M,Rep,0.0002
70,D,M,Sen,0.0015
69,D,M,Rep,0.0001
75,D,F,Rep,0.0143
76,D,F,Rep,0.0001
39,R,M,Rep,0.0000
63,R,M,Rep,0.0003
41,R,F,Rep,0.0124
61,R,M,Rep,0.0001
54,R,M,Rep,0.0013
71,D,F,Rep,0.0000
50,R,M,Rep,0.0001
64,D,M,Rep,0.0001
61,D,M,Rep,0.0010
76,D,M,Rep,0.0003
73,D,F,Rep,0.0084
73,R,M,Rep,0.0002
57,R,M,Sen,0.0024
72,D,M,Rep,0.0004
65,R,M,Rep,0.0017
50,D,M,Sen,0.0016
58,R,M,Rep,0.0019
64,R,M,Rep,0.0003
59,D,M,Rep,0.0013
47,R,M,Rep,0.0017
54,D,M,Rep,0.0003
58,D,F,Rep,0.0062
37,D,M,Rep,0.0001
65,R,M,Rep,0.0003
43,R,M,Rep,0.0011
49,R,M,Rep,0.0012
50,R,M,Sen,0.0405
54,D,M,Rep,0.0000
50,R,M,Rep,0.0001
64,R,M,Rep,0.0001
54,D,M,Rep,0.0000
54,D,M,Rep,0.0006
82,D,M,Rep,0.0007
63,D,M,Sen,0.0041
73,D,M,Sen,0.0358
76,R,M,Sen,0.0023
75,D,M,Sen,0.0048
75,R,M,Rep,0.0003
60,R,F,Rep,0.0008
71,D,F,Rep,0.0000
61,R,M,Rep,0.0001
66,D,M,Rep,0.0002
43,R,M,Rep,0.0599
49,R,M,Rep,0.0004
54,R,M,Rep,0.0015
67,D,M,Rep,0.0004
39,D,M,Rep,0.0012
62,R,M,Rep,0.0011
51,R,M,Rep,0.0008
67,R,M,Rep,0.0009
42,R,M,Rep,0.0005
41,R,M,Rep,0.0001
54,R,M,Rep,0.0004
57,R,M,Rep,0.0007
39,D,M,Rep,0.0009
52,R,M,Rep,0.0006
36,R,F,Rep,0.0013
43,R,M,Rep,0.0010
53,R,M,Rep,0.0003
39,R,M,Rep,0.0003
41,R,M,Sen,0.0006
55,R,M,Rep,0.0002
50,R,M,Rep,0.0000
40,D,M,Rep,0.0000
55,R,M,Rep,0.0001
53,D,F,Rep,0.0003
71,I,M,Sen,0.2391
62,D,M,Sen,0.0027
65,D,M,Rep,0.0005
69,R,M,Rep,0.0001
69,D,M,Rep,0.0004
58,R,M,Rep,0.0004
78,R,M,Sen,0.0018
58,D,M,Rep,0.0001
55,R,M,Rep,0.0007
83,D,F,Rep,0.0003
47,D,M,Rep,0.0008
65,R,M,Rep,0.0004
62,D,F,Sen,0.0011
66,R,M,Sen,0.0036
68,D,F,Rep,0.0008
62,R,M,Rep,0.0011
52,D,M,Rep,0.0001
52,R,M,Rep,0.0006
44,D,F,Rep,0.0001
66,D,M,Rep,0.0003
62,D,M,Rep,0.0006
60,D,F,Rep,0.0005
42,R,M,Rep,0.0008
62,D,F,Rep,0.0002
31,R,M,Rep,0.0012
61,D,M,Rep,0.0015
66,D,F,Sen,0.0075
51,R,M,Rep,0.0011
47,R,M,Sen,0.0050
48,D,F,Rep,0.0007
47,R,M,Rep,0.0002
48,R,M,Rep,0.0004
36,R,M,Rep,0.0004
43,R,M,Rep,0.0004
51,D,M,Rep,0.0000
36,D,F,Rep,0.0003
52,R,M,Rep,0.0002
32,D,M,Rep,0.0000
65,D,M,Rep,0.0007
54,R,M,Rep,0.0000
52,R,M,Sen,0.0169
61,D,M,Rep,0.0004
51,R,M,Rep,0.0031
51,R,M,Sen,0.0016
50,R,M,Rep,0.0000
53,R,M,Rep,0.0003
66,D,F,Rep,0.0006
53,R,M,Rep,0.0005
62,D,F,Rep,0.0009
63,D,M,Rep,0.0003
56,R,M,Rep,0.0007
52,D,M,Rep,0.0000
59,R,M,Rep,0.0007
62,D,M,Sen,0.0039
64,D,M,Sen,0.0043
60,D,F,Rep,0.0001
63,D,M,Rep,0.0004
54,D,M,Rep,0.0020
35,R,M,Rep,0.0000
42,D,M,Rep,0.0000
50,D,M,Rep,0.0000
74,D,F,Rep,0.0004
67,D,M,Rep,0.0002
73,D,M,Rep,0.0000
69,R,M,Rep,0.0004
61,R,M,Sen,0.0019
74,R,M,Rep,0.0004
63,D,M,Sen,0.0039
56,R,M,Rep,0.0019
65,R,M,Rep,0.0004
63,R,M,Rep,0.0004
61,R,M,Rep,0.0005
57,D,M,Sen,0.0091
54,R,M,Rep,0.0013
58,D,M,Sen,0.0047
63,R,M,Rep,0.0001
70,D,F,Rep,0.0002
56,R,M,Rep,0.0016
50,R,F,Rep,0.0002
49,R,F,Rep,0.0001
59,R,M,Rep,0.0000
54,R,M,Rep,0.0000
63,R,M,Rep,0.0000
63,D,F,Sen,0.0024
79,R,M,Rep,0.0075
65,D,M,Rep,0.0010
37,R,M,Rep,0.0015
40,R,M,Rep,0.0006
57,R,M,Rep,0.0000
