40.1,37.6,6.2,13.0,4.9,5829
79.5,5.7,10.8,2.7,1.9,3443
93.2,1.2,3.4,0.7,1.5,3315
79.5,5.7,10.8,2.7,1.9,3294
64.1,5.1,27.9,1.3,1.7,4842
93.2,1.2,3.4,0.7,1.5,10873
58.3,17.6,15.9,7.3,3.0,695
65.3,8.4,21.5,2.2,2.2,1177
58.3,17.6,15.9,7.3,3.0,1082
81.5,6.0,9.1,1.6,2.0,806
68.7,8.9,7.4,1.7,5.9,1151
57.9,22.5,16.0,2.4,2.5,481
58.3,17.6,15.9,7.3,3.0,4474
76.1,9.6,6.6,5.3,2.6,1504
57.9,22.5,16.0,2.4,2.5,29000
83.1,4.7,5.2,4.0,2.4,779
40.1,37.6,6.2,13.0,4.9,3670
40.1,37.6,6.2,13.0,4.9,103
45.3,37.6,11.8,3.8,2.7,7097
84.7,2.7,1.3,0.9,2.1,10298
57.9,22.5,16.0,2.4,2.5,2255
58.0,2.7,37.0,0.9,1.1,3822
40.1,37.6,6.2,13.0,4.9,484
45.3,37.6,11.8,3.8,2.7,3267
58.3,17.6,15.9,7.3,3.0,2644
59.3,17.7,13.7,8.3,2.7,8721
59.3,17.7,13.7,8.3,2.7,2274
79.5,5.7,10.8,2.7,1.9,2697
81.1,3.1,12.2,1.7,2.1,28009
65.3,8.4,21.5,2.2,2.2,4276
40.5,46.3,2.1,1.4,3.7,3561
74.5,6.4,15.4,1.2,2.0,4604
55.9,8.8,30.5,3.2,2.1,18765
45.3,37.6,11.8,3.8,2.7,7724
70.0,20.7,4.0,2.8,3.4,6651
83.1,4.7,5.2,4.0,2.4,9022
76.6,4.4,14.2,2.4,2.3,3449
94.4,1.3,1.2,1.0,1.6,8243
70.0,20.7,4.0,2.8,3.4,726
57.9,22.5,16.0,2.4,2.5,5724
58.0,2.7,37.0,0.9,1.1,3180
78.2,10.5,5.9,2.4,3.0,3566
59.3,17.7,13.7,8.3,2.7,322
79.5,5.7,10.8,2.7,1.9,1593
65.3,8.4,21.5,2.2,2.2,634
40.1,37.6,6.2,13.0,4.9,333
63.7,15.8,14.5,4.6,2.3,7188
58.3,17.6,15.9,7.3,3.0,13199
76.4,12.4,5.7,2.9,3.3,4328
54.1,26.5,8.1,7.2,4.7,98852
78.2,10.5,5.9,2.4,3.0,6653
93.2,1.2,3.4,0.7,1.5,8905
86.3,3.1,7.8,1.1,1.7,1351
57.9,22.5,16.0,2.4,2.5,16022
40.1,37.6,6.2,13.0,4.9,1081
40.1,37.6,6.2,13.0,4.9,3211
63.7,15.8,14.5,4.6,2.3,2239
76.6,4.4,14.2,2.4,2.3,3468
67.0,3.9,26.2,1.1,1.5,7337
54.7,8.2,29.4,5.5,2.9,2495
81.1,3.1,12.2,1.7,2.1,14189
72.5,11.2,3.6,7.2,4.7,7337
63.7,15.8,14.5,4.6,2.3,10503
75.6,4.6,16.7,1.4,1.7,5645
57.9,22.5,16.0,2.4,2.5,10014
58.3,17.6,15.9,7.3,3.0,2772
81.1,3.1,12.2,1.7,2.1,4094
83.3,5.9,6.3,2.3,1.8,3863
60.3,4.2,32.0,1.5,1.6,4066
64.8,7.9,19.4,5.5,2.9,4631
67.0,3.9,26.2,1.1,1.5,6132
81.5,6.0,9.1,1.6,2.0,6504
57.9,22.5,16.0,2.4,2.5,5718
59.3,17.7,13.7,8.3,2.7,2952
57.9,22.5,16.0,2.4,2.5,11845
64.1,5.1,27.9,1.3,1.7,800
79.5,5.7,10.8,2.7,1.9,340
40.1,37.6,6.2,13.0,4.9,511
57.8,29.6,4.1,2.8,3.4,833
40.1,37.6,6.2,13.0,4.9,11780
58.3,17.6,15.9,7.3,3.0,52147
64.8,7.9,19.4,5.5,2.9,4410
83.3,5.9,6.3,2.3,1.8,384
58.3,17.6,15.9,7.3,3.0,7001
45.3,37.6,11.8,3.8,2.7,9741
67.0,3.9,26.2,1.1,1.5,8469
40.1,37.6,6.2,13.0,4.9,3918
63.7,15.8,14.5,4.6,2.3,9283
58.3,17.6,15.9,7.3,3.0,6089
72.5,11.2,3.6,7.2,4.7,5448
45.3,37.6,11.8,3.8,2.7,9884
76.6,4.4,14.2,2.4,2.3,10590
67.0,3.9,26.2,1.1,1.5,17196
63.7,15.8,14.5,4.6,2.3,10339
84.0,11.2,0.6,1.2,2.5,1795
40.1,37.6,6.2,13.0,4.9,4834
79.5,5.7,10.8,2.7,1.9,7287
40.1,37.6,6.2,13.0,4.9,3009
55.9,8.8,30.5,3.2,2.1,3418
59.3,17.7,13.7,8.3,2.7,4955
92.3,2.8,1.1,2.2,1.6,640
82.1,9.2,4.5,1.8,2.2,1494
40.1,37.6,6.2,13.0,4.9,8337
63.7,15.8,14.5,4.6,2.3,15441
78.5,11.7,1.8,3.7,3.8,5965
92.3,2.8,1.1,2.2,1.6,9854
57.8,29.6,4.1,2.8,3.4,6919
64.1,5.1,27.9,1.3,1.7,23738
67.0,3.9,26.2,1.1,1.5,3593
57.9,22.5,16.0,2.4,2.5,4495
81.1,3.1,12.2,1.7,2.1,4468
81.5,6.0,9.1,1.6,2.0,2592
55.9,8.8,30.5,3.2,2.1,3958
63.7,15.8,14.5,4.6,2.3,521
