"60","R","M","Rep","0.0000"
"55","R","F","Sen","0.0004"
"37","R","M","Rep","0.0004"
"51","R","M","Rep","0.0000"
"62","R","M","Rep","0.0001"
"43","R","F","Rep","0.0007"
"61","D","F","Rep","0.0001"
"68","D","F","Rep","0.0000"
"48","R","M","Rep","0.0003"
"61","D","M","Rep","0.0000"
"59","D","F","Sen","0.0002"
"44","D","M","Rep","0.0000"
"56","D","M","Sen","0.0000"
"56","R","M","Rep","0.0000"
"60","R","M","Rep","0.0000"
"66","R","M","Rep","0.0001"
"57","R","M","Rep","0.0000"
"45","R","M","Rep","0.0009"
"65","D","M","Sen","0.0004"
"46","D","M","Rep","0.0000"
"53","R","M","Rep","0.0002"
"37","D","F","Rep","0.0000"
"44","R","M","Rep","0.0000"
"35","R","M","Rep","0.0003"
"30","D","M","Rep","0.0000"
"65","D","M","Rep","0.0000"
"64","D","M","Rep","0.0000"
"70","D","M","Sen","0.0000"
"69","D","M","Rep","0.0000"
"75","D","F","Rep","0.0001"
"76","D","F","Rep","0.0000"
"39","R","M","Rep","0.0000"
"63","R","M","Rep","0.0001"
"41","R","F","Rep","0.0003"
"61","R","M","Rep","0.0000"
"54","R","M","Rep","0.0001"
"71","D","F","Rep","0.0000"
"50","R","M","Rep","0.0001"
"64","D","M","Rep","0.0000"
"61","D","M","Rep","0.0001"
"76","D","M","Rep","0.0000"
"73","D","F","Rep","0.0000"
"73","R","M","Rep","0.0000"
"57","R","M","Sen","0.0001"
"72","D","M","Rep","0.0002"
"65","R","M","Rep","0.0002"
"50","D","M","Sen","0.0001"
"58","R","M","Rep","0.0003"
"64","R","M","Rep","0.0000"
"59","D","M","Rep","0.0000"
"47","R","M","Rep","0.0004"
"54","D","M","Rep","0.0000"
"58","D","F","Rep","0.0002"
"37","D","M","Rep","0.0000"
"65","R","M","Rep","0.0000"
"43","R","M","Rep","0.0004"
"49","R","M","Rep","0.0004"
"50","R","M","Sen","0.0001"
"54","D","M","Rep","0.0000"
"50","R","M","Rep","0.0000"
"64","R","M","Rep","0.0001"
"54","D","M","Rep","0.0000"
"54","D","M","Rep","0.0001"
"82","D","M","Rep","0.0001"
"63","D","M","Sen","0.0000"
"73","D","M","Sen","0.0000"
"76","R","M","Sen","0.0001"
"75","D","M","Sen","0.0003"
"75","R","M","Rep","0.0001"
"60","R","F","Rep","0.0000"
"71","D","F","Rep","0.0000"
"61","R","M","Rep","0.0000"
"66","D","M","Rep","0.0000"
"43","R","M","Rep","0.0000"
"49","R","M","Rep","0.0000"
"54","R","M","Rep","0.0006"
"67","D","M","Rep","0.0002"
"39","D","M","Rep","0.0001"
"62","R","M","Rep","0.0004"
"51","R","M","Rep","0.0003"
"67","R","M","Rep","0.0000"
"42","R","M","Rep","0.0002"
"41","R","M","Rep","0.0000"
"54","R","M","Rep","0.0000"
"57","R","M","Rep","0.0001"
"39","D","M","Rep","0.0003"
"52","R","M","Rep","0.0002"
"36","R","F","Rep","0.0002"
"43","R","M","Rep","0.0005"
"53","R","M","Rep","0.0001"
"39","R","M","Rep","0.0000"
"41","R","M","Sen","0.0000"
"55","R","M","Rep","0.0000"
"50","R","M","Rep","0.0000"
"40","D","M","Rep","0.0000"
"55","R","M","Rep","0.0000"
"53","D","F","Rep","0.0003"
"71","I","M","Sen","0.0018"
"62","D","M","Sen","0.0014"
"65","D","M","Rep","0.0001"
"69","R","M","Rep","0.0000"
"69","D","M","Rep","0.0000"
"58","R","M","Rep","0.0000"
"78","R","M","Sen","0.0000"
"58","D","M","Rep","0.0000"
"55","R","M","Rep","0.0001"
"83","D","F","Rep","0.0000"
"47","D","M","Rep","0.0001"
"65","R","M","Rep","0.0001"
"62","D","F","Sen","0.0002"
"66","R","M","Sen","0.0000"
"68","D","F","Rep","0.0000"
"62","R","M","Rep","0.0000"
"52","D","M","Rep","0.0000"
"52","R","M","Rep","0.0001"
"44","D","F","Rep","0.0000"
"66","D","M","Rep","0.0000"
"62","D","M","Rep","0.0000"
"60","D","F","Rep","0.0003"
"42","R","M","Rep","0.0001"
"62","D","F","Rep","0.0000"
"31","R","M","Rep","0.0001"
"61","D","M","Rep","0.0002"
"66","D","F","Sen","0.0043"
"51","R","M","Rep","0.0002"
"47","R","M","Sen","0.0001"
"48","D","F","Rep","0.0001"
"47","R","M","Rep","0.0000"
"48","R","M","Rep","0.0001"
"36","R","M","Rep","0.0000"
"43","R","M","Rep","0.0000"
"51","D","M","Rep","0.0000"
"36","D","F","Rep","0.0001"
"52","R","M","Rep","0.0001"
"32","D","M","Rep","0.0000"
"65","D","M","Rep","0.0000"
"54","R","M","Rep","0.0000"
"52","R","M","Sen","0.0003"
"61","D","M","Rep","0.0000"
"51","R","M","Rep","0.0002"
"51","R","M","Sen","0.0013"
"50","R","M","Rep","0.0000"
"53","R","M","Rep","0.0000"
"66","D","F","Rep","0.0001"
"53","R","M","Rep","0.0000"
"62","D","F","Rep","0.0000"
"63","D","M","Rep","0.0001"
"56","R","M","Rep","0.0002"
"52","D","M","Rep","0.0000"
"59","R","M","Rep","0.0002"
"62","D","M","Sen","0.0000"
"64","D","M","Sen","0.0000"
"60","D","F","Rep","0.0000"
"63","D","M","Rep","0.0001"
"54","D","M","Rep","0.0004"
"35","R","M","Rep","0.0000"
"42","D","M","Rep","0.0000"
"50","D","M","Rep","0.0000"
"74","D","F","Rep","0.0000"
"67","D","M","Rep","0.0000"
"73","D","M","Rep","0.0000"
"69","R","M","Rep","0.0000"
"61","R","M","Sen","0.0001"
"74","R","M","Rep","0.0000"
"63","D","M","Sen","0.0001"
"56","R","M","Rep","0.0000"
"65","R","M","Rep","0.0001"
"63","R","M","Rep","0.0000"
"61","R","M","Rep","0.0000"
"57","D","M","Sen","0.0012"
"54","R","M","Rep","0.0008"
"58","D","M","Sen","0.0014"
"63","R","M","Rep","0.0000"
"70","D","F","Rep","0.0001"
"56","R","M","Rep","0.0002"
"50","R","F","Rep","0.0001"
"49","R","F","Rep","0.0000"
"59","R","M","Rep","0.0000"
"54","R","M","Rep","0.0000"
"63","R","M","Rep","0.0000"
"63","D","F","Sen","0.0000"
"79","R","M","Rep","0.0004"
"65","D","M","Rep","0.0000"
"37","R","M","Rep","0.0002"
"40","R","M","Rep","0.0001"
"57","R","M","Rep","0.0000"
